COD_INE,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,LONGITUD_ETRS89,LATITUD_ETRS89,ALTITUD,ARCHIVO_TMY
44145000000,44,Teruel,Mas de las Matas,1271,-0.2416086,40.83375152,498.0,44145000000_Mas de las Matas.csv
44146000000,44,Teruel,La Mata de los Olmos,257,-0.52098411,40.86569852,905.0,44146000000_La Mata de los Olmos.csv
44147000000,44,Teruel,Mazaleón,503,0.10416384,41.0497617,345.0,44147000000_Mazaleón.csv
44148000000,44,Teruel,Mezquita de Jarque,87,-0.86809203,40.72134939,1256.0,44148000000_Mezquita de Jarque.csv
44149000000,44,Teruel,Mirambel,111,-0.34238449,40.58684496,912.0,44149000000_Mirambel.csv
44150000000,44,Teruel,Miravete de la Sierra,38,-0.69423598,40.57667419,1219.0,44150000000_Miravete de la Sierra.csv
44151000000,44,Teruel,Molinos,238,-0.44962466,40.82009623,855.0,44151000000_Molinos.csv
44152000000,44,Teruel,Monforte de Moyuela,71,-1.0147619,41.05425776,1006.0,44152000000_Monforte de Moyuela.csv
44153000000,44,Teruel,Monreal del Campo,2522,-1.35403777,40.79010149,943.0,44153000000_Monreal del Campo.csv
44154000000,44,Teruel,Monroyo,318,-0.03178143,40.78760321,857.0,44154000000_Monroyo.csv
44155000000,44,Teruel,Montalbán,1237,-0.79841599,40.83220326,850.0,44155000000_Montalbán.csv
44156000000,44,Teruel,Monteagudo del Castillo,51,-0.81771529,40.45729657,1449.0,44156000000_Monteagudo del Castillo.csv
44157000000,44,Teruel,Monterde de Albarracín,57,-1.49211849,40.49746209,1281.0,44157000000_Monterde de Albarracín.csv
44158000000,44,Teruel,Mora de Rubielos,1539,-0.75353912,40.25239335,1038.0,44158000000_Mora de Rubielos.csv
44159000000,44,Teruel,Moscardón,53,-1.53695627,40.3339282,1416.0,44159000000_Moscardón.csv
44160000000,44,Teruel,Mosqueruela,531,-0.44907231,40.36145064,1474.0,44160000000_Mosqueruela.csv
44161000000,44,Teruel,Muniesa,571,-0.81222812,41.03377207,781.0,44161000000_Muniesa.csv
44163000000,44,Teruel,Noguera de Albarracín,142,-1.59724089,40.46053596,1384.0,44163000000_Noguera de Albarracín.csv
44164000000,44,Teruel,Nogueras,28,-1.06681882,41.13509278,860.0,44164000000_Nogueras.csv
44165000000,44,Teruel,Nogueruelas,207,-0.63696081,40.23674705,1141.0,44165000000_Nogueruelas.csv
44167000000,44,Teruel,Obón,32,-0.72313996,40.90576376,680.0,44167000000_Obón.csv
44168000000,44,Teruel,Odón,218,-1.56817037,40.88439063,1089.0,44168000000_Odón.csv
44169000000,44,Teruel,Ojos Negros,330,-1.50002306,40.73843084,1160.0,44169000000_Ojos Negros.csv
44171000000,44,Teruel,Olba,264,-0.62570798,40.1321844,653.0,44171000000_Olba.csv
44172000000,44,Teruel,Oliete,340,-0.67457491,40.99800975,543.0,44172000000_Oliete.csv
44173000000,44,Teruel,Los Olmos,118,-0.48593766,40.87693682,871.0,44173000000_Los Olmos.csv
44174000000,44,Teruel,Orihuela del Tremedal,454,-1.64989242,40.55044776,1455.0,44174000000_Orihuela del Tremedal.csv
44175000000,44,Teruel,Orrios,130,-0.98776593,40.58639845,1049.0,44175000000_Orrios.csv
44176000000,44,Teruel,Palomar de Arroyos,168,-0.75033562,40.78004932,1207.0,44176000000_Palomar de Arroyos.csv
44177000000,44,Teruel,Pancrudo,119,-1.02878068,40.76175159,1233.0,44177000000_Pancrudo.csv
44178000000,44,Teruel,Las Parras de Castellote,56,-0.24322443,40.77501048,698.0,44178000000_Las Parras de Castellote.csv
44179000000,44,Teruel,Peñarroya de Tastavins,450,0.03935801,40.7552924,742.0,44179000000_Peñarroya de Tastavins.csv
44180000000,44,Teruel,Peracense,85,-1.46928578,40.64145853,1217.0,44180000000_Peracense.csv
44181000000,44,Teruel,Peralejos,85,-1.03321753,40.48322788,999.0,44181000000_Peralejos.csv
44182000000,44,Teruel,Perales del Alfambra,251,-1.00320434,40.63298559,1162.0,44182000000_Perales del Alfambra.csv
44183000000,44,Teruel,Pitarque,69,-0.59372188,40.64756632,994.0,44183000000_Pitarque.csv
44184000000,44,Teruel,Plou,48,-0.85541587,40.99176358,917.0,44184000000_Plou.csv
44185000000,44,Teruel,El Pobo,112,-0.86128964,40.50818733,1400.0,44185000000_El Pobo.csv
44187000000,44,Teruel,La Portellada,230,0.05562751,40.88215307,568.0,44187000000_La Portellada.csv
44189000000,44,Teruel,Pozondón,47,-1.46964132,40.56165809,1409.0,44189000000_Pozondón.csv
44190000000,44,Teruel,Pozuel del Campo,62,-1.5053336,40.77151479,1127.0,44190000000_Pozuel del Campo.csv
44191000000,44,Teruel,La Puebla de Híjar,909,-0.44684373,41.2144278,260.0,44191000000_La Puebla de Híjar.csv
44192000000,44,Teruel,La Puebla de Valverde,445,-0.92912557,40.22444743,1116.0,44192000000_La Puebla de Valverde.csv
44193000000,44,Teruel,Puertomingalvo,125,-0.45966111,40.26475069,1451.0,44193000000_Puertomingalvo.csv
44194000000,44,Teruel,Ráfales,144,0.02043709,40.83754007,624.0,44194000000_Ráfales.csv
44195000000,44,Teruel,Rillo,92,-0.99528718,40.72202645,1268.0,44195000000_Rillo.csv
44196000000,44,Teruel,Riodeva,128,-1.14833026,40.1165373,977.0,44196000000_Riodeva.csv
44197000000,44,Teruel,Ródenas,61,-1.51630483,40.64096456,1367.0,44197000000_Ródenas.csv
44198000000,44,Teruel,Royuela,212,-1.51258302,40.37702113,1221.0,44198000000_Royuela.csv
44199000000,44,Teruel,Rubiales,42,-1.26998871,40.27642388,1164.0,44199000000_Rubiales.csv
44200000000,44,Teruel,Rubielos de la Cérida,37,-1.21341829,40.7700109,1241.0,44200000000_Rubielos de la Cérida.csv
44201000000,44,Teruel,Rubielos de Mora,632,-0.65143314,40.19007338,930.0,44201000000_Rubielos de Mora.csv
44203000000,44,Teruel,Salcedillo,11,-1.00541426,40.96188707,1192.0,44203000000_Salcedillo.csv
44204000000,44,Teruel,Saldón,25,-1.42790593,40.32504659,1400.0,44204000000_Saldón.csv
44205000000,44,Teruel,Samper de Calanda,731,-0.39017017,41.19026993,255.0,44205000000_Samper de Calanda.csv
44206000000,44,Teruel,San Agustín,138,-0.69288965,40.05989064,965.0,44206000000_San Agustín.csv
44207000000,44,Teruel,San Martín del Río,137,-1.38701731,41.06559445,778.0,44207000000_San Martín del Río.csv
44208000000,44,Teruel,Santa Cruz de Nogueras,30,-1.08921605,41.11460567,895.0,44208000000_Santa Cruz de Nogueras.csv
44209000000,44,Teruel,Santa Eulalia,1066,-1.31215335,40.56501265,985.0,44209000000_Santa Eulalia.csv
44210000000,44,Teruel,Sarrión,1194,-0.81521369,40.14094343,988.0,44210000000_Sarrión.csv
44211000000,44,Teruel,Segura de los Baños,38,-0.95120623,40.9399936,1125.0,44211000000_Segura de los Baños.csv
44212000000,44,Teruel,Seno,44,-0.33675749,40.81226525,784.0,44212000000_Seno.csv
44213000000,44,Teruel,Singra,80,-1.31305672,40.65499113,1040.0,44213000000_Singra.csv
44215000000,44,Teruel,Terriente,181,-1.50354185,40.29844745,1442.0,44215000000_Terriente.csv
44216000000,44,Teruel,Teruel,35994,-1.10927177,40.34412951,915.0,44216000000_Teruel.csv
44217000000,44,Teruel,Toril y Masegoso,36,-1.4862161,40.24809693,1494.0,44217000000_Toril y Masegoso.csv
44218000000,44,Teruel,Tormón,25,-1.35359451,40.20253822,1054.0,44218000000_Tormón.csv
44219000000,44,Teruel,Tornos,201,-1.43325599,40.96220276,1017.0,44219000000_Tornos.csv
44220000000,44,Teruel,Torralba de los Sisones,162,-1.45866104,40.8907256,1044.0,44220000000_Torralba de los Sisones.csv
44221000000,44,Teruel,Torrecilla de Alcañiz,450,-0.09123944,40.9602276,444.0,44221000000_Torrecilla de Alcañiz.csv
44222000000,44,Teruel,Torrecilla del Rebollar,122,-1.07198987,40.91012769,1144.0,44222000000_Torrecilla del Rebollar.csv
44223000000,44,Teruel,Torre de Arcas,93,-0.06840241,40.75170255,745.0,44223000000_Torre de Arcas.csv
44224000000,44,Teruel,Torre de las Arcas,25,-0.71826622,40.84205724,944.0,44224000000_Torre de las Arcas.csv
44225000000,44,Teruel,Torre del Compte,122,0.10900892,40.93711142,498.0,44225000000_Torre del Compte.csv
44226000000,44,Teruel,Torrelacárcel,142,-1.30257568,40.61397627,980.0,44226000000_Torrelacárcel.csv
44227000000,44,Teruel,Torre los Negros,82,-1.09701154,40.85323665,1087.0,44227000000_Torre los Negros.csv
44228000000,44,Teruel,Torremocha de Jiloca,108,-1.2968909,40.58973246,980.0,44228000000_Torremocha de Jiloca.csv
44229000000,44,Teruel,Torres de Albarracín,171,-1.53211153,40.42701658,1229.0,44229000000_Torres de Albarracín.csv
44230000000,44,Teruel,Torrevelilla,180,-0.10936575,40.90316774,606.0,44230000000_Torrevelilla.csv
44231000000,44,Teruel,Torrijas,38,-0.95759808,40.02233237,1356.0,44231000000_Torrijas.csv
44232000000,44,Teruel,Torrijo del Campo,470,-1.33772454,40.82589067,924.0,44232000000_Torrijo del Campo.csv
44234000000,44,Teruel,Tramacastiel,67,-1.23993355,40.19215355,897.0,44234000000_Tramacastiel.csv
44235000000,44,Teruel,Tramacastilla,105,-1.57420075,40.43069658,1260.0,44235000000_Tramacastilla.csv
44236000000,44,Teruel,Tronchón,65,-0.39901896,40.62112023,1094.0,44236000000_Tronchón.csv
44237000000,44,Teruel,Urrea de Gaén,435,-0.47063301,41.16011207,311.0,44237000000_Urrea de Gaén.csv
44238000000,44,Teruel,Utrillas,3003,-0.84316294,40.81347559,948.0,44238000000_Utrillas.csv
44239000000,44,Teruel,Valacloche,24,-1.09131288,40.19040116,983.0,44239000000_Valacloche.csv
44240000000,44,Teruel,Valbona,184,-0.81088053,40.22935082,948.0,44240000000_Valbona.csv
44241000000,44,Teruel,Valdealgorfa,589,-0.03514372,40.99083302,511.0,44241000000_Valdealgorfa.csv
44243000000,44,Teruel,Valdecuenca,29,-1.40945135,40.29739874,1333.0,44243000000_Valdecuenca.csv
44244000000,44,Teruel,Valdelinares,82,-0.60606873,40.3912832,1695.0,44244000000_Valdelinares.csv
44245000000,44,Teruel,Valdeltormo,293,0.08365997,40.9868198,438.0,44245000000_Valdeltormo.csv
44246000000,44,Teruel,Valderrobres,2457,0.1557343,40.87590223,515.0,44246000000_Valderrobres.csv
44247000000,44,Teruel,Valjunquera,342,0.02602668,40.95267103,553.0,44247000000_Valjunquera.csv
44249000000,44,Teruel,El Vallecillo,39,-1.56574607,40.23396641,1418.0,44249000000_El Vallecillo.csv
44250000000,44,Teruel,Veguillas de la Sierra,21,-1.40624178,40.15390732,1268.0,44250000000_Veguillas de la Sierra.csv
44251000000,44,Teruel,Villafranca del Campo,302,-1.3472759,40.69472583,959.0,44251000000_Villafranca del Campo.csv
44252000000,44,Teruel,Villahermosa del Campo,88,-1.24614098,41.10939265,955.0,44252000000_Villahermosa del Campo.csv
44256000000,44,Teruel,Villanueva del Rebollar de la Sierra,42,-1.00919469,40.89144128,1093.0,44256000000_Villanueva del Rebollar de la Sierra.csv
44257000000,44,Teruel,Villar del Cobo,163,-1.67413906,40.39514909,1422.0,44257000000_Villar del Cobo.csv
44258000000,44,Teruel,Villar del Salz,66,-1.49944452,40.6824911,1221.0,44258000000_Villar del Salz.csv
44260000000,44,Teruel,Villarluengo,169,-0.52931929,40.64815989,1119.0,44260000000_Villarluengo.csv
44261000000,44,Teruel,Villarquemado,846,-1.26708485,40.51711461,996.0,44261000000_Villarquemado.csv
44262000000,44,Teruel,Villarroya de los Pinares,175,-0.66971122,40.53003487,1337.0,44262000000_Villarroya de los Pinares.csv
44263000000,44,Teruel,Villastar,548,-1.15323397,40.28020398,861.0,44263000000_Villastar.csv
44264000000,44,Teruel,Villel,325,-1.18729721,40.23351965,824.0,44264000000_Villel.csv
44265000000,44,Teruel,Vinaceite,215,-0.57659252,41.26739389,296.0,44265000000_Vinaceite.csv
44266000000,44,Teruel,Visiedo,124,-1.09819557,40.68511563,1186.0,44266000000_Visiedo.csv
44267000000,44,Teruel,Vivel del Río Martín,75,-0.94020747,40.86999819,975.0,44267000000_Vivel del Río Martín.csv
44268000000,44,Teruel,La Zoma,31,-0.61863148,40.78421418,1149.0,44268000000_La Zoma.csv
45001000000,45,Toledo,Ajofrín,2236,-3.982299964,39.71329935,773.0,45001000000_Ajofrín.csv
45002000000,45,Toledo,Alameda de la Sagra,3757,-3.797262008,40.01343485,595.0,45002000000_Alameda de la Sagra.csv
45003000000,45,Toledo,Albarreal de Tajo,708,-4.228893587,39.89709949,451.0,45003000000_Albarreal de Tajo.csv
45004000000,45,Toledo,Alcabón,678,-4.36889281,40.00081296,530.0,45004000000_Alcabón.csv
45005000000,45,Toledo,Alcañizo,274,-5.10585907,39.90341743,373.0,45005000000_Alcañizo.csv
45006000000,45,Toledo,Alcaudete de la Jara,1644,-4.87037733,39.78836407,412.0,45006000000_Alcaudete de la Jara.csv
45007000000,45,Toledo,Alcolea de Tajo,843,-5.14799672,39.80910603,353.0,45007000000_Alcolea de Tajo.csv
45008000000,45,Toledo,Aldea en Cabo,179,-4.45878497,40.18510654,502.0,45008000000_Aldea en Cabo.csv
45009000000,45,Toledo,Aldeanueva de Barbarroya,495,-5.01945289,39.75906357,510.0,45009000000_Aldeanueva de Barbarroya.csv
45010000000,45,Toledo,Aldeanueva de San Bartolomé,413,-5.11355468,39.63777466,577.0,45010000000_Aldeanueva de San Bartolomé.csv
45011000000,45,Toledo,Almendral de la Cañada,327,-4.73971498,40.18406426,630.0,45011000000_Almendral de la Cañada.csv
45012000000,45,Toledo,Almonacid de Toledo,843,-3.855213776,39.75275812,713.0,45012000000_Almonacid de Toledo.csv
45013000000,45,Toledo,Almorox,2318,-4.3915911,40.23314998,535.0,45013000000_Almorox.csv
45014000000,45,Toledo,Añover de Tajo,5202,-3.76611691,39.9890051,599.0,45014000000_Añover de Tajo.csv
45015000000,45,Toledo,Arcicóllar,964,-4.115911693,40.05512414,546.0,45015000000_Arcicóllar.csv
45016000000,45,Toledo,Argés,6621,-4.057304774,39.80630305,653.0,45016000000_Argés.csv
45017000000,45,Toledo,Azután,303,-5.12510745,39.78539282,337.0,45017000000_Azután.csv
45018000000,45,Toledo,Barcience,940,-4.23307844,39.98296696,516.0,45018000000_Barcience.csv
45019000000,45,Toledo,Bargas,10611,-4.020568526,39.94051592,593.0,45019000000_Bargas.csv
45020000000,45,Toledo,Belvís de la Jara,1543,-4.94955278,39.75979035,451.0,45020000000_Belvís de la Jara.csv
45021000000,45,Toledo,Borox,3981,-3.741628484,40.06987623,582.0,45021000000_Borox.csv
45022000000,45,Toledo,Buenaventura,419,-4.84944991,40.17435467,436.0,45022000000_Buenaventura.csv
45023000000,45,Toledo,Burguillos de Toledo,3390,-3.992702615,39.79644821,678.0,45023000000_Burguillos de Toledo.csv
45024000000,45,Toledo,Burujón,1316,-4.29786777,39.90301271,504.0,45024000000_Burujón.csv
45025000000,45,Toledo,Cabañas de la Sagra,1955,-3.947605163,40.00803939,554.0,45025000000_Cabañas de la Sagra.csv
45026000000,45,Toledo,Cabañas de Yepes,301,-3.535787112,39.88943891,707.0,45026000000_Cabañas de Yepes.csv
45027000000,45,Toledo,Cabezamesada,330,-3.102169024,39.81673324,733.0,45027000000_Cabezamesada.csv
45028000000,45,Toledo,Calera y Chozas,4641,-4.97846399,39.88104005,391.0,45028000000_Calera y Chozas.csv
45029000000,45,Toledo,Caleruela,214,-5.25634025,39.87414587,371.0,45029000000_Caleruela.csv
45030000000,45,Toledo,Calzada de Oropesa,513,-5.27721376,39.89616028,359.0,45030000000_Calzada de Oropesa.csv
45031000000,45,Toledo,Camarena,4243,-4.119201407,40.09315158,573.0,45031000000_Camarena.csv
45032000000,45,Toledo,Camarenilla,588,-4.074698494,40.01770205,507.0,45032000000_Camarenilla.csv
45033000000,45,Toledo,El Campillo de la Jara,356,-5.05511488,39.58962387,650.0,45033000000_El Campillo de la Jara.csv
45034000000,45,Toledo,Camuñas,1726,-3.459590224,39.42773358,667.0,45034000000_Camuñas.csv
45035000000,45,Toledo,Cardiel de los Montes,380,-4.65407318,40.06194183,401.0,45035000000_Cardiel de los Montes.csv
45036000000,45,Toledo,Carmena,780,-4.4008098,39.95464633,556.0,45036000000_Carmena.csv
45037000000,45,Toledo,El Carpio de Tajo,1817,-4.45439481,39.88675883,479.0,45037000000_El Carpio de Tajo.csv
45038000000,45,Toledo,Carranque,5022,-3.901086134,40.16965043,659.0,45038000000_Carranque.csv
45039000000,45,Toledo,Carriches,278,-4.45879549,39.96355329,545.0,45039000000_Carriches.csv
45040000000,45,Toledo,El Casar de Escalona,1791,-4.52491513,40.04583035,463.0,45040000000_El Casar de Escalona.csv
45041000000,45,Toledo,Casarrubios del Monte,6177,-4.03631667,40.18455971,604.0,45041000000_Casarrubios del Monte.csv
45042000000,45,Toledo,Casasbuenas,182,-4.126405589,39.76071671,684.0,45042000000_Casasbuenas.csv
45043000000,45,Toledo,Castillo de Bayuela,918,-4.68559722,40.1021901,561.0,45043000000_Castillo de Bayuela.csv
45045000000,45,Toledo,Cazalegas,1854,-4.67737088,40.01078706,440.0,45045000000_Cazalegas.csv
45046000000,45,Toledo,Cebolla,3204,-4.57258833,39.9472367,439.0,45046000000_Cebolla.csv
45047000000,45,Toledo,Cedillo del Condado,4025,-3.924212979,40.1156954,643.0,45047000000_Cedillo del Condado.csv
45048000000,45,Toledo,Los Cerralbos,418,-4.5689708,39.98459279,462.0,45048000000_Los Cerralbos.csv
45049000000,45,Toledo,Cervera de los Montes,504,-4.81104663,40.05183826,533.0,45049000000_Cervera de los Montes.csv
45050000000,45,Toledo,Ciruelos,616,-3.613743849,39.93891432,705.0,45050000000_Ciruelos.csv
45051000000,45,Toledo,Cobeja,2412,-3.859168069,40.02317034,501.0,45051000000_Cobeja.csv
45052000000,45,Toledo,Cobisa,4377,-4.024713924,39.80454327,675.0,45052000000_Cobisa.csv
45053000000,45,Toledo,Consuegra,9942,-3.606718556,39.46045755,705.0,45053000000_Consuegra.csv
45054000000,45,Toledo,Corral de Almaguer,5068,-3.164196135,39.75918367,705.0,45054000000_Corral de Almaguer.csv
45055000000,45,Toledo,Cuerva,1277,-4.210710765,39.66397457,771.0,45055000000_Cuerva.csv
45056000000,45,Toledo,Chozas de Canales,4335,-4.043892999,40.1003606,546.0,45056000000_Chozas de Canales.csv
45057000000,45,Toledo,Chueca,253,-3.943923037,39.73183037,737.0,45057000000_Chueca.csv
45058000000,45,Toledo,Domingo Pérez,325,-4.5047455,39.97614663,497.0,45058000000_Domingo Pérez.csv
45059000000,45,Toledo,Dosbarrios,2263,-3.483941237,39.88224072,711.0,45059000000_Dosbarrios.csv
45060000000,45,Toledo,Erustes,191,-4.49632544,39.95626406,537.0,45060000000_Erustes.csv
45061000000,45,Toledo,Escalona,3441,-4.4015946,40.16583078,457.0,45061000000_Escalona.csv
45062000000,45,Toledo,Escalonilla,1397,-4.34900711,39.92484479,547.0,45062000000_Escalonilla.csv
45063000000,45,Toledo,Espinoso del Rey,435,-4.78380382,39.65239728,723.0,45063000000_Espinoso del Rey.csv
45064000000,45,Toledo,Esquivias,5747,-3.768166562,40.1055767,619.0,45064000000_Esquivias.csv
45065000000,45,Toledo,La Estrella,205,-5.09293709,39.68705865,558.0,45065000000_La Estrella.csv
45066000000,45,Toledo,Fuensalida,11785,-4.209109863,40.05283257,591.0,45066000000_Fuensalida.csv
45067000000,45,Toledo,Gálvez,3015,-4.274180568,39.70033797,707.0,45067000000_Gálvez.csv
45068000000,45,Toledo,Garciotum,206,-4.64777204,40.09968021,469.0,45068000000_Garciotum.csv
45069000000,45,Toledo,Gerindote,2395,-4.30194428,39.96509622,545.0,45069000000_Gerindote.csv
45070000000,45,Toledo,Guadamur,1806,-4.148738347,39.8112967,627.0,45070000000_Guadamur.csv
45071000000,45,Toledo,La Guardia,2226,-3.478294519,39.78894142,698.0,45071000000_La Guardia.csv
45072000000,45,Toledo,Las Herencias,742,-4.92136776,39.86776588,363.0,45072000000_Las Herencias.csv
45073000000,45,Toledo,Herreruela de Oropesa,306,-5.24259858,39.88946588,379.0,45073000000_Herreruela de Oropesa.csv
45074000000,45,Toledo,Hinojosa de San Vicente,411,-4.72362592,40.10382874,651.0,45074000000_Hinojosa de San Vicente.csv
45075000000,45,Toledo,Hontanar,137,-4.498037968,39.61231927,843.0,45075000000_Hontanar.csv
45076000000,45,Toledo,Hormigos,806,-4.44522074,40.09825787,462.0,45076000000_Hormigos.csv
45077000000,45,Toledo,Huecas,773,-4.195828658,40.01180254,550.0,45077000000_Huecas.csv
45078000000,45,Toledo,Huerta de Valdecarábanos,1683,-3.612949408,39.86429799,625.0,45078000000_Huerta de Valdecarábanos.csv
45079000000,45,Toledo,La Iglesuela del Tiétar,461,-4.75146344,40.23346231,520.0,45079000000_La Iglesuela del Tiétar.csv
45080000000,45,Toledo,Illán de Vacas,3,-4.55763678,39.97079939,480.0,45080000000_Illán de Vacas.csv
45081000000,45,Toledo,Illescas,30229,-3.850246603,40.1237132,588.0,45081000000_Illescas.csv
45082000000,45,Toledo,Lagartera,1331,-5.20107075,39.90517115,399.0,45082000000_Lagartera.csv
45083000000,45,Toledo,Layos,810,-4.064057381,39.77697738,650.0,45083000000_Layos.csv
45084000000,45,Toledo,Lillo,2574,-3.304743873,39.7234425,684.0,45084000000_Lillo.csv
45085000000,45,Toledo,Lominchar,2527,-3.965242924,40.0890785,640.0,45085000000_Lominchar.csv
45086000000,45,Toledo,Lucillos,591,-4.6122444,39.98553967,478.0,45086000000_Lucillos.csv
45087000000,45,Toledo,Madridejos,10230,-3.535354163,39.46968007,687.0,45087000000_Madridejos.csv
45088000000,45,Toledo,Magán,3894,-3.930914981,39.96211421,485.0,45088000000_Magán.csv
45089000000,45,Toledo,Malpica de Tajo,1709,-4.54612686,39.8974919,389.0,45089000000_Malpica de Tajo.csv
45090000000,45,Toledo,Manzaneque,376,-3.795080095,39.63569924,715.0,45090000000_Manzaneque.csv
45091000000,45,Toledo,Maqueda,451,-4.36970187,40.06471513,495.0,45091000000_Maqueda.csv
45092000000,45,Toledo,Marjaliza,263,-3.935761567,39.56353387,857.0,45092000000_Marjaliza.csv
